Date,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,,,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q1,"$87,478,250.00","$242,078,073.00","$545,228,200.00","$1,090,259,546.00","$821,519,810.00","$55,249,340.00","$2,841,813,219.00","$86,949,000.00","$461,390,288.00","$67,416,833.00","$1,091,906,648.00","$1,048,931,744.00","$85,218,706.00","$2,841,813,219.00","$529,250.00","($219,312,215.00)","$477,811,367.00","($1,647,102.00)","($227,411,934.00)","($29,969,366.00)",- ,,10Q1,"$87,478,250.00","($86,949,000.00)","$529,250.00","$242,078,073.00","($461,390,288.00)","($219,312,215.00)","$545,228,200.00","($67,416,833.00)","$477,811,367.00","$1,090,259,546.00","($1,091,906,648.00)","($1,647,102.00)","$821,519,810.00","($1,048,931,744.00)","($227,411,934.00)","$55,249,340.00","($85,218,706.00)","($29,969,366.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q2,"$90,607,000.00","$596,739,192.00","$169,226,207.00","$1,946,959,028.00","$910,000,206.00","$110,519,265.00","$3,824,050,898.00","$434,362,133.00","$588,548,030.00","$895,378,552.00","$1,178,674,264.00","$502,931,219.00","$224,156,699.00","$3,824,050,898.00","($343,755,133.00)","$8,191,162.00","($726,152,345.00)","$768,284,764.00","$407,068,987.00","($113,637,434.00)",- ,,10Q2,"$90,607,000.00","($434,362,133.00)","($343,755,133.00)","$596,739,192.00","($588,548,030.00)","$8,191,162.00","$169,226,207.00","($895,378,552.00)","($726,152,345.00)","$1,946,959,028.00","($1,178,674,264.00)","$768,284,764.00","$910,000,206.00","($502,931,219.00)","$407,068,987.00","$110,519,265.00","($224,156,699.00)","($113,637,434.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q3,"$177,828,500.00","$1,389,180,252.00","$1,528,642,867.00","$1,268,042,236.00","$729,647,933.00","$108,090,964.00","$5,201,432,752.00","$96,602,852.00","$2,061,622,747.00","$133,776,815.00","$1,860,317,176.00","$536,113,412.00","$512,999,749.00","$5,201,432,752.00","$81,225,648.00","($672,442,495.00)","$1,394,866,052.00","($592,274,940.00)","$193,534,520.00","($404,908,785.00)",- ,,10Q3,"$177,828,500.00","($96,602,852.00)","$81,225,648.00","$1,389,180,252.00","($2,061,622,747.00)","($672,442,495.00)","$1,528,642,867.00","($133,776,815.00)","$1,394,866,052.00","$1,268,042,236.00","($1,860,317,176.00)","($592,274,940.00)","$729,647,933.00","($536,113,412.00)","$193,534,520.00","$108,090,964.00","($512,999,749.00)","($404,908,785.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q4,"$95,391,667.00","$4,645,799,094.00","$1,010,111,528.00","$2,313,764,427.00","$1,120,963,193.00","$96,541,000.00","$9,282,570,908.00","$229,700,428.00","$1,882,251,510.00","$1,133,608,514.00","$3,866,139,382.00","$1,978,998,585.00","$191,872,488.00","$9,282,570,908.00","($134,308,761.00)","$2,763,547,583.00","($123,496,987.00)","($1,552,374,955.00)","($858,035,392.00)","($95,331,488.00)",- ,,10Q4,"$95,391,667.00","($229,700,428.00)","($134,308,761.00)","$4,645,799,094.00","($1,882,251,510.00)","$2,763,547,583.00","$1,010,111,528.00","($1,133,608,514.00)","($123,496,987.00)","$2,313,764,427.00","($3,866,139,382.00)","($1,552,374,955.00)","$1,120,963,193.00","($1,978,998,585.00)","($858,035,392.00)","$96,541,000.00","($191,872,488.00)","($95,331,488.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q1,"$312,093,715.00","$1,045,548,066.00","$197,582,101.00","$1,873,779,663.00","$861,267,010.00","$16,295,000.00","$4,306,565,555.00","$217,467,288.00","$771,902,601.00","$392,233,247.00","$1,752,181,084.00","$1,034,334,191.00","$138,447,144.00","$4,306,565,555.00","$94,626,426.00","$273,645,465.00","($194,651,146.00)","$121,598,579.00","($173,067,181.00)","($122,152,144.00)",- ,,11Q1,"$312,093,715.00","($217,467,288.00)","$94,626,426.00","$1,045,548,066.00","($771,902,601.00)","$273,645,465.00","$197,582,101.00","($392,233,247.00)","($194,651,146.00)","$1,873,779,663.00","($1,752,181,084.00)","$121,598,579.00","$861,267,010.00","($1,034,334,191.00)","($173,067,181.00)","$16,295,000.00","($138,447,144.00)","($122,152,144.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q2,"$162,851,247.00","$2,487,769,659.00","$8,400,946,414.00","$2,358,919,435.00","$1,169,587,120.00","$96,517,065.00","$14,676,590,940.00","$351,054,582.00","$1,346,256,577.00","$8,185,417,674.00","$3,351,991,312.00","$1,212,249,528.00","$229,621,268.00","$14,676,590,940.00","($188,203,335.00)","$1,141,513,082.00","$215,528,741.00","($993,071,877.00)","($42,662,408.00)","($133,104,203.00)",- ,,11Q2,"$162,851,247.00","($351,054,582.00)","($188,203,335.00)","$2,487,769,659.00","($1,346,256,577.00)","$1,141,513,082.00","$8,400,946,414.00","($8,185,417,674.00)","$215,528,741.00","$2,358,919,435.00","($3,351,991,312.00)","($993,071,877.00)","$1,169,587,120.00","($1,212,249,528.00)","($42,662,408.00)","$96,517,065.00","($229,621,268.00)","($133,104,203.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q3,"$554,808,168.00","$2,518,324,456.00","$639,242,952.00","$2,711,377,189.00","$939,377,430.00","$69,937,631.00","$7,433,067,826.00","$494,188,028.00","$2,503,114,570.00","$660,765,416.00","$2,615,215,720.00","$1,028,630,961.00","$131,153,131.00","$7,433,067,826.00","$60,620,140.00","$15,209,886.00","($21,522,464.00)","$96,161,469.00","($89,253,531.00)","($61,215,500.00)",- ,,11Q3,"$554,808,168.00","($494,188,028.00)","$60,620,140.00","$2,518,324,456.00","($2,503,114,570.00)","$15,209,886.00","$639,242,952.00","($660,765,416.00)","($21,522,464.00)","$2,711,377,189.00","($2,615,215,720.00)","$96,161,469.00","$939,377,430.00","($1,028,630,961.00)","($89,253,531.00)","$69,937,631.00","($131,153,131.00)","($61,215,500.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q4,"$337,951,855.00","$2,120,942,560.00","$1,819,786,093.00","$3,002,797,172.00","$1,247,460,475.00","$131,523,945.00","$8,660,462,101.00","$804,208,244.00","$2,423,312,131.00","$684,623,329.00","$3,218,799,689.00","$1,228,582,605.00","$300,936,103.00","$8,660,462,101.00","($466,256,389.00)","($302,369,571.00)","$1,135,162,764.00","($216,002,517.00)","$18,877,870.00","($169,412,158.00)",- ,,11Q4,"$337,951,855.00","($804,208,244.00)","($466,256,389.00)","$2,120,942,560.00","($2,423,312,131.00)","($302,369,571.00)","$1,819,786,093.00","($684,623,329.00)","$1,135,162,764.00","$3,002,797,172.00","($3,218,799,689.00)","($216,002,517.00)","$1,247,460,475.00","($1,228,582,605.00)","$18,877,870.00","$131,523,945.00","($300,936,103.00)","($169,412,158.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Q1,"$249,845,766.00","$1,266,859,274.00","$433,054,991.00","$2,563,511,849.00","$851,473,441.00","$70,013,058.00","$5,434,758,379.00","$466,116,651.00","$1,166,928,980.00","$720,432,063.00","$2,001,191,758.00","$929,634,331.00","$150,454,597.00","$5,434,758,379.00","($216,270,886.00)","$99,930,294.00","($287,377,072.00)","$562,320,092.00","($78,160,889.00)","($80,441,539.00)",- ,,12Q1,"$249,845,766.00","($466,116,651.00)","($216,270,886.00)","$1,266,859,274.00","($1,166,928,980.00)","$99,930,294.00","$433,054,991.00","($720,432,063.00)","($287,377,072.00)","$2,563,511,849.00","($2,001,191,758.00)","$562,320,092.00","$851,473,441.00","($929,634,331.00)","($78,160,889.00)","$70,013,058.00","($150,454,597.00)","($80,441,539.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Q2,"$251,143,543.00","$2,962,927,080.00","$742,316,834.00","$3,552,077,097.00","$1,327,239,778.00","$53,061,112.00","$8,888,765,443.00","$910,995,975.00","$2,320,145,843.00","$801,191,177.00","$3,506,311,270.00","$1,150,884,715.00","$199,236,462.00","$8,888,765,443.00","($659,852,433.00)","$642,781,237.00","($58,874,343.00)","$45,765,827.00","$176,355,062.00","($146,175,350.00)",- ,,12Q2,"$251,143,543.00","($910,995,975.00)","($659,852,433.00)","$2,962,927,080.00","($2,320,145,843.00)","$642,781,237.00","$742,316,834.00","($801,191,177.00)","($58,874,343.00)","$3,552,077,097.00","($3,506,311,270.00)","$45,765,827.00","$1,327,239,778.00","($1,150,884,715.00)","$176,355,062.00","$53,061,112.00","($199,236,462.00)","($146,175,350.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Q3,"$363,327,567.00","$2,161,079,344.00","$871,767,230.00","$3,327,683,199.00","$1,292,250,935.00","$96,216,030.00","$8,112,324,305.00","$312,655,849.00","$2,118,875,692.00","$595,806,231.00","$3,900,930,585.00","$921,440,704.00","$262,615,244.00","$8,112,324,305.00","$50,671,718.00","$42,203,653.00","$275,960,999.00","($573,247,386.00)","$370,810,231.00","($166,399,214.00)",- ,,12Q3,"$363,327,567.00","($312,655,849.00)","$50,671,718.00","$2,161,079,344.00","($2,118,875,692.00)","$42,203,653.00","$871,767,230.00","($595,806,231.00)","$275,960,999.00","$3,327,683,199.00","($3,900,930,585.00)","($573,247,386.00)","$1,292,250,935.00","($921,440,704.00)","$370,810,231.00","$96,216,030.00","($262,615,244.00)","($166,399,214.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Q4,"$2,120,515,537.00","$3,078,406,976.00","$1,349,997,665.00","$6,089,577,447.00","$2,248,243,823.00","$129,959,396.00","$15,016,700,843.00","$532,638,721.00","$2,891,887,504.00","$2,676,299,088.00","$6,701,740,216.00","$1,928,199,443.00","$285,935,871.00","$15,016,700,843.00","$1,587,876,815.00","$186,519,472.00","($1,326,301,423.00)","($612,162,769.00)","$320,044,380.00","($155,976,475.00)",- ,,12Q4,"$2,120,515,537.00","($532,638,721.00)","$1,587,876,815.00","$3,078,406,976.00","($2,891,887,504.00)","$186,519,472.00","$1,349,997,665.00","($2,676,299,088.00)","($1,326,301,423.00)","$6,089,577,447.00","($6,701,740,216.00)","($612,162,769.00)","$2,248,243,823.00","($1,928,199,443.00)","$320,044,380.00","$129,959,396.00","($285,935,871.00)","($155,976,475.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Q1,"$704,337,789.00","$944,668,389.00","$2,245,024,117.00","$3,089,860,954.00","$1,092,744,651.00","$28,994,831.00","$8,105,630,732.00","$612,047,397.00","$1,591,764,773.00","$2,044,284,146.00","$2,508,422,728.00","$1,144,408,080.00","$204,703,608.00","$8,105,630,732.00","$92,290,392.00","($647,096,383.00)","$200,739,971.00","$581,438,225.00","($51,663,429.00)","($175,708,777.00)",- ,,13Q1,"$704,337,789.00","($612,047,397.00)","$92,290,392.00","$944,668,389.00","($1,591,764,773.00)","($647,096,383.00)","$2,245,024,117.00","($2,044,284,146.00)","$200,739,971.00","$3,089,860,954.00","($2,508,422,728.00)","$581,438,225.00","$1,092,744,651.00","($1,144,408,080.00)","($51,663,429.00)","$28,994,831.00","($204,703,608.00)","($175,708,777.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Q2,"$157,011,656.00","$2,255,001,194.00","$1,853,686,606.00","$4,338,778,415.00","$1,255,468,056.00","$33,985,000.00","$9,893,930,928.00","$425,350,852.00","$3,272,029,591.00","$728,035,133.00","$4,018,473,244.00","$1,208,217,817.00","$241,824,291.00","$9,893,930,928.00","($268,339,196.00)","($1,017,028,397.00)","$1,125,651,474.00","$320,305,171.00","$47,250,240.00","($207,839,291.00)",- ,,13Q2,"$157,011,656.00","($425,350,852.00)","($268,339,196.00)","$2,255,001,194.00","($3,272,029,591.00)","($1,017,028,397.00)","$1,853,686,606.00","($728,035,133.00)","$1,125,651,474.00","$4,338,778,415.00","($4,018,473,244.00)","$320,305,171.00","$1,255,468,056.00","($1,208,217,817.00)","$47,250,240.00","$33,985,000.00","($241,824,291.00)","($207,839,291.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Q3,"$792,849,061.00","$2,929,638,562.00","$4,131,674,090.00","$4,244,889,212.00","$1,684,756,785.00","$116,871,842.00","$13,900,679,551.00","$613,382,763.00","$3,381,922,404.00","$686,720,827.00","$7,216,238,444.00","$1,487,627,127.00","$514,787,986.00","$13,900,679,551.00","$179,466,298.00","($452,283,841.00)","$3,444,953,263.00","($2,971,349,232.00)","$197,129,657.00","($397,916,144.00)",- ,,13Q3,"$792,849,061.00","($613,382,763.00)","$179,466,298.00","$2,929,638,562.00","($3,381,922,404.00)","($452,283,841.00)","$4,131,674,090.00","($686,720,827.00)","$3,444,953,263.00","$4,244,889,212.00","($7,216,238,444.00)","($2,971,349,232.00)","$1,684,756,785.00","($1,487,627,127.00)","$197,129,657.00","$116,871,842.00","($514,787,986.00)","($397,916,144.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Q4,"$1,331,154,721.00","$3,275,426,132.00","$3,799,551,085.00","$4,647,603,655.00","$1,784,272,031.00","$125,676,471.00","$14,963,684,094.00","$1,796,111,793.00","$4,204,422,420.00","$1,829,819,099.00","$4,538,314,415.00","$2,231,198,854.00","$363,817,513.00","$14,963,684,094.00","($464,957,072.00)","($928,996,288.00)","$1,969,731,986.00","$109,289,239.00","($446,926,823.00)","($238,141,042.00)",- ,,13Q4,"$1,331,154,721.00","($1,796,111,793.00)","($464,957,072.00)","$3,275,426,132.00","($4,204,422,420.00)","($928,996,288.00)","$3,799,551,085.00","($1,829,819,099.00)","$1,969,731,986.00","$4,647,603,655.00","($4,538,314,415.00)","$109,289,239.00","$1,784,272,031.00","($2,231,198,854.00)","($446,926,823.00)","$125,676,471.00","($363,817,513.00)","($238,141,042.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Q1,"$885,339,445.00","$2,894,655,909.00","$492,657,550.00","$5,038,989,826.00","$1,545,855,213.00","$48,473,805.00","$10,905,971,748.00","$611,580,144.00","$2,703,678,716.00","$1,214,212,534.00","$4,685,933,626.00","$1,204,529,513.00","$486,037,215.00","$10,905,971,748.00","$273,759,301.00","$190,977,193.00","($721,554,984.00)","$353,056,200.00","$341,325,699.00","($437,563,410.00)",- ,,14Q1,"$885,339,445.00","($611,580,144.00)","$273,759,301.00","$2,894,655,909.00","($2,703,678,716.00)","$190,977,193.00","$492,657,550.00","($1,214,212,534.00)","($721,554,984.00)","$5,038,989,826.00","($4,685,933,626.00)","$353,056,200.00","$1,545,855,213.00","($1,204,529,513.00)","$341,325,699.00","$48,473,805.00","($486,037,215.00)","($437,563,410.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Q2,"$411,096,165.00","$3,189,106,850.00","$1,263,602,636.00","$5,836,114,872.00","$1,467,953,415.00","$109,727,630.00","$12,277,601,568.00","$420,492,350.00","$1,810,662,817.00","$916,861,385.00","$6,041,146,746.00","$2,823,229,290.00","$265,208,980.00","$12,277,601,568.00","($9,396,185.00)","$1,378,444,033.00","$346,741,250.00","($205,031,874.00)","($1,355,275,875.00)","($155,481,350.00)",- ,,14Q2,"$411,096,165.00","($420,492,350.00)","($9,396,185.00)","$3,189,106,850.00","($1,810,662,817.00)","$1,378,444,033.00","$1,263,602,636.00","($916,861,385.00)","$346,741,250.00","$5,836,114,872.00","($6,041,146,746.00)","($205,031,874.00)","$1,467,953,415.00","($2,823,229,290.00)","($1,355,275,875.00)","$109,727,630.00","($265,208,980.00)","($155,481,350.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Q3,"$773,197,886.00","$3,086,968,125.00","$790,040,312.00","$5,099,900,301.00","$1,681,534,234.00","$244,575,116.00","$11,676,215,975.00","$349,691,926.00","$2,936,010,227.00","$524,418,829.00","$5,722,963,340.00","$1,749,236,111.00","$393,895,542.00","$11,676,215,975.00","$423,505,961.00","$150,957,898.00","$265,621,483.00","($623,063,039.00)","($67,701,877.00)","($149,320,426.00)",- ,,14Q3,"$773,197,886.00","($349,691,926.00)","$423,505,961.00","$3,086,968,125.00","($2,936,010,227.00)","$150,957,898.00","$790,040,312.00","($524,418,829.00)","$265,621,483.00","$5,099,900,301.00","($5,722,963,340.00)","($623,063,039.00)","$1,681,534,234.00","($1,749,236,111.00)","($67,701,877.00)","$244,575,116.00","($393,895,542.00)","($149,320,426.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Q4,"$304,980,200.00","$3,927,565,407.00","$3,258,727,730.00","$6,226,444,752.00","$1,598,188,419.00","$173,976,180.00","$15,489,882,688.00","$866,348,485.00","$3,177,168,969.00","$1,504,070,116.00","$7,864,627,514.00","$1,725,838,736.00","$351,828,868.00","$15,489,882,688.00","($561,368,285.00)","$750,396,438.00","$1,754,657,614.00","($1,638,182,763.00)","($127,650,317.00)","($177,852,688.00)",- ,,14Q4,"$304,980,200.00","($866,348,485.00)","($561,368,285.00)","$3,927,565,407.00","($3,177,168,969.00)","$750,396,438.00","$3,258,727,730.00","($1,504,070,116.00)","$1,754,657,614.00","$6,226,444,752.00","($7,864,627,514.00)","($1,638,182,763.00)","$1,598,188,419.00","($1,725,838,736.00)","($127,650,317.00)","$173,976,180.00","($351,828,868.00)","($177,852,688.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Q1,"$9,294,771,934.00","$1,871,824,704.00","$2,658,698,774.00","$4,620,427,789.00","$1,970,009,149.00","$204,355,924.00","$20,620,088,274.00","$555,356,436.00","$10,325,333,874.00","$2,097,503,613.00","$5,563,810,244.00","$1,785,334,541.00","$292,749,565.00","$20,620,088,274.00","$8,739,415,498.00","($8,453,509,170.00)","$561,195,161.00","($943,382,455.00)","$184,674,608.00","($88,393,641.00)",- ,,15Q1,"$9,294,771,934.00","($555,356,436.00)","$8,739,415,498.00","$1,871,824,704.00","($10,325,333,874.00)","($8,453,509,170.00)","$2,658,698,774.00","($2,097,503,613.00)","$561,195,161.00","$4,620,427,789.00","($5,563,810,244.00)","($943,382,455.00)","$1,970,009,149.00","($1,785,334,541.00)","$184,674,608.00","$204,355,924.00","($292,749,565.00)","($88,393,641.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Q2,"$5,784,811,514.00","$2,819,322,296.00","$919,968,709.00","$5,694,925,795.00","$1,660,909,959.00","$191,416,202.00","$17,071,354,475.00","$240,170,431.00","$7,727,372,943.00","$919,733,279.00","$5,876,187,938.00","$1,956,439,048.00","$351,450,836.00","$17,071,354,475.00","$5,544,641,083.00","($4,908,050,647.00)","$235,429.00","($181,262,143.00)","($295,529,088.00)","($160,034,634.00)",- ,,15Q2,"$5,784,811,514.00","($240,170,431.00)","$5,544,641,083.00","$2,819,322,296.00","($7,727,372,943.00)","($4,908,050,647.00)","$919,968,709.00","($919,733,279.00)","$235,429.00","$5,694,925,795.00","($5,876,187,938.00)","($181,262,143.00)","$1,660,909,959.00","($1,956,439,048.00)","($295,529,088.00)","$191,416,202.00","($351,450,836.00)","($160,034,634.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
